name,date,time,D
NIFTY10950PE,2019/11/01,11:10,19.0
NIFTY10950PE,2019/11/01,14:40,14.0
NIFTY10950PE,2019/11/01,14:59,15.4
NIFTY10950PE,2019/11/01,15:00,15.4
NIFTY10950PE,2019/11/04,09:44,11.7
NIFTY10950PE,2019/11/04,12:05,15.4
NIFTY10950PE,2019/11/04,12:52,15.8
NIFTY10950PE,2019/11/04,12:54,15.75
NIFTY10950PE,2019/11/04,12:57,14.55
NIFTY10950PE,2019/11/04,15:02,12.75
NIFTY10950PE,2019/11/05,11:45,11.4
NIFTY10950PE,2019/11/05,12:06,12.0
NIFTY10950PE,2019/11/05,13:11,12.0
NIFTY10950PE,2019/11/05,13:16,12.0
NIFTY10950PE,2019/11/05,13:25,12.0
NIFTY10950PE,2019/11/05,14:13,10.1
NIFTY10950PE,2019/11/05,14:14,11.75
NIFTY10950PE,2019/11/05,14:31,10.25
NIFTY10950PE,2019/11/06,09:24,13.5
NIFTY10950PE,2019/11/06,10:31,12.75
NIFTY10950PE,2019/11/06,10:32,10.5
NIFTY10950PE,2019/11/06,11:05,12.0
NIFTY10950PE,2019/11/06,11:47,10.5
NIFTY10950PE,2019/11/06,12:13,8.55
NIFTY10950PE,2019/11/06,14:07,8.55
NIFTY10950PE,2019/11/06,15:13,8.55
NIFTY10950PE,2019/11/07,10:48,9.2
NIFTY10950PE,2019/11/07,13:29,9.0
NIFTY10950PE,2019/11/07,14:35,8.6
NIFTY10950PE,2019/11/07,14:36,7.35
NIFTY10950PE,2019/11/07,15:15,7.4
NIFTY10950PE,2019/11/08,13:29,7.1
NIFTY10950PE,2019/11/08,13:34,7.0
NIFTY10950PE,2019/11/08,13:44,8.2
NIFTY10950PE,2019/11/08,13:46,8.45
NIFTY10950PE,2019/11/08,13:47,7.0
NIFTY10950PE,2019/11/08,14:39,3.45
NIFTY10950PE,2019/11/08,14:51,6.35
NIFTY10950PE,2019/11/08,14:53,9.6
NIFTY10950PE,2019/11/08,14:54,6.25
NIFTY10950PE,2019/11/08,14:55,6.0
NIFTY10950PE,2019/11/08,14:56,7.4
NIFTY10950PE,2019/11/08,15:20,6.7
NIFTY10950PE,2019/11/08,15:21,6.8
NIFTY10950PE,2019/11/11,10:02,6.8
NIFTY10950PE,2019/11/11,11:40,6.85
NIFTY10950PE,2019/11/11,11:48,8.75
NIFTY10950PE,2019/11/11,11:59,8.75
NIFTY10950PE,2019/11/11,13:47,8.75
NIFTY10950PE,2019/11/11,14:24,8.55
NIFTY10950PE,2019/11/11,14:54,8.0
NIFTY10950PE,2019/11/11,15:11,7.0
NIFTY10950PE,2019/11/13,09:36,6.5
NIFTY10950PE,2019/11/13,15:19,6.0
NIFTY10950PE,2019/11/14,10:23,5.85
NIFTY10950PE,2019/11/14,10:30,4.75
NIFTY10950PE,2019/11/14,10:58,3.5
NIFTY10950PE,2019/11/14,11:11,4.4
NIFTY10950PE,2019/11/14,11:21,4.3
NIFTY10950PE,2019/11/14,13:48,4.55
NIFTY10950PE,2019/11/14,14:17,5.0
NIFTY10950PE,2019/11/14,15:04,5.8
NIFTY10950PE,2019/11/14,15:22,5.5
NIFTY10950PE,2019/11/15,10:26,4.75
NIFTY10950PE,2019/11/15,10:28,4.7
NIFTY10950PE,2019/11/15,10:42,3.8
NIFTY10950PE,2019/11/15,10:55,4.35
NIFTY10950PE,2019/11/15,15:29,3.0
NIFTY10950PE,2019/11/18,14:42,3.05
NIFTY10950PE,2019/11/18,14:54,3.0
NIFTY10950PE,2019/11/19,10:16,2.7
NIFTY10950PE,2019/11/19,10:17,2.7
NIFTY10950PE,2019/11/19,10:18,2.7
NIFTY10950PE,2019/11/19,11:33,2.7
NIFTY10950PE,2019/11/19,14:57,2.7
NIFTY10950PE,2019/11/19,15:23,2.75
NIFTY10950PE,2019/11/20,11:14,2.75
NIFTY10950PE,2019/11/22,09:15,3.0
NIFTY10950PE,2019/11/22,09:16,3.0
NIFTY10950PE,2019/11/22,09:39,2.4
NIFTY10950PE,2019/11/22,09:45,2.35
NIFTY10950PE,2019/11/22,09:47,2.0
NIFTY10950PE,2019/11/22,10:24,1.7
NIFTY10950PE,2019/11/22,10:28,1.8
NIFTY10950PE,2019/11/22,10:34,1.55
NIFTY10950PE,2019/11/22,14:30,1.45
NIFTY10950PE,2019/11/22,14:31,1.5
NIFTY10950PE,2019/11/25,09:58,1.2
NIFTY10950PE,2019/11/25,10:04,0.5
NIFTY10950PE,2019/11/25,11:47,0.5
NIFTY10950PE,2019/11/25,14:08,1.1
NIFTY10950PE,2019/11/25,15:11,1.1
NIFTY10950PE,2019/11/26,13:19,0.4
NIFTY10950PE,2019/11/26,14:15,1.05
NIFTY10950PE,2019/11/27,10:07,0.9
NIFTY10950PE,2019/11/27,10:15,0.15
NIFTY10950PE,2019/11/28,09:15,0.25
NIFTY10950PE,2019/11/28,09:27,0.05
NIFTY10950PE,2019/11/28,09:50,0.05
NIFTY10950PE,2019/11/28,09:51,0.05
NIFTY10950PE,2019/11/28,10:46,0.05
