name,date,time,D
NIFTY12850CE,2020/02/01,12:05,11.5
NIFTY12850CE,2020/02/01,12:06,10.5
NIFTY12850CE,2020/02/01,12:08,10.25
NIFTY12850CE,2020/02/01,12:11,10.4
NIFTY12850CE,2020/02/01,12:31,12.4
NIFTY12850CE,2020/02/01,12:33,12.9
NIFTY12850CE,2020/02/01,12:52,11.0
NIFTY12850CE,2020/02/01,12:53,11.0
NIFTY12850CE,2020/02/01,13:06,10.0
NIFTY12850CE,2020/02/01,13:08,19.8
NIFTY12850CE,2020/02/01,13:09,11.1
NIFTY12850CE,2020/02/01,13:10,11.1
NIFTY12850CE,2020/02/01,13:19,8.65
NIFTY12850CE,2020/02/01,13:21,8.4
NIFTY12850CE,2020/02/01,13:23,8.0
NIFTY12850CE,2020/02/01,13:24,8.0
NIFTY12850CE,2020/02/01,13:29,7.55
NIFTY12850CE,2020/02/01,13:30,2.95
NIFTY12850CE,2020/02/01,13:31,7.0
NIFTY12850CE,2020/02/01,13:51,7.95
NIFTY12850CE,2020/02/01,13:53,6.75
NIFTY12850CE,2020/02/01,13:55,7.9
NIFTY12850CE,2020/02/01,13:56,7.8
NIFTY12850CE,2020/02/01,13:57,8.85
NIFTY12850CE,2020/02/01,13:59,7.35
NIFTY12850CE,2020/02/01,14:04,7.55
NIFTY12850CE,2020/02/01,14:08,6.95
NIFTY12850CE,2020/02/01,14:28,6.95
NIFTY12850CE,2020/02/01,14:31,8.1
NIFTY12850CE,2020/02/01,14:35,6.7
NIFTY12850CE,2020/02/01,14:37,6.35
NIFTY12850CE,2020/02/01,14:41,6.7
NIFTY12850CE,2020/02/01,14:42,5.3
NIFTY12850CE,2020/02/01,14:43,6.15
NIFTY12850CE,2020/02/01,14:44,6.8
NIFTY12850CE,2020/02/01,14:49,6.75
NIFTY12850CE,2020/02/01,14:54,5.3
NIFTY12850CE,2020/02/01,14:55,6.7
NIFTY12850CE,2020/02/01,14:56,6.5
NIFTY12850CE,2020/02/01,14:57,6.0
NIFTY12850CE,2020/02/01,15:03,6.0
NIFTY12850CE,2020/02/01,15:04,6.0
NIFTY12850CE,2020/02/01,15:09,5.1
NIFTY12850CE,2020/02/01,15:12,4.55
NIFTY12850CE,2020/02/01,15:14,5.5
NIFTY12850CE,2020/02/01,15:20,6.25
NIFTY12850CE,2020/02/03,09:24,4.0
NIFTY12850CE,2020/02/03,09:34,4.0
NIFTY12850CE,2020/02/03,09:36,5.5
NIFTY12850CE,2020/02/03,09:49,5.0
NIFTY12850CE,2020/02/03,10:55,5.35
NIFTY12850CE,2020/02/03,12:25,4.0
NIFTY12850CE,2020/02/03,12:34,3.65
NIFTY12850CE,2020/02/03,12:36,5.0
NIFTY12850CE,2020/02/04,09:16,4.0
NIFTY12850CE,2020/02/04,09:41,4.15
NIFTY12850CE,2020/02/04,09:45,4.0
NIFTY12850CE,2020/02/04,10:09,4.9
NIFTY12850CE,2020/02/04,10:20,4.75
NIFTY12850CE,2020/02/04,10:34,4.55
NIFTY12850CE,2020/02/04,11:08,4.5
NIFTY12850CE,2020/02/04,11:13,4.5
NIFTY12850CE,2020/02/04,13:00,4.1
NIFTY12850CE,2020/02/04,13:04,4.0
NIFTY12850CE,2020/02/04,13:37,5.2
NIFTY12850CE,2020/02/04,13:39,5.25
NIFTY12850CE,2020/02/04,14:13,5.25
NIFTY12850CE,2020/02/04,14:25,4.3
NIFTY12850CE,2020/02/04,15:23,3.05
NIFTY12850CE,2020/02/04,15:24,4.0
NIFTY12850CE,2020/02/05,09:36,4.75
NIFTY12850CE,2020/02/05,09:37,4.75
NIFTY12850CE,2020/02/05,09:41,4.8
NIFTY12850CE,2020/02/05,10:21,3.8
NIFTY12850CE,2020/02/05,10:34,3.6
NIFTY12850CE,2020/02/05,11:48,3.6
NIFTY12850CE,2020/02/05,12:15,3.55
NIFTY12850CE,2020/02/05,14:23,3.6
NIFTY12850CE,2020/02/05,14:25,3.6
NIFTY12850CE,2020/02/05,14:47,3.5
NIFTY12850CE,2020/02/06,09:18,3.2
NIFTY12850CE,2020/02/06,11:46,3.5
NIFTY12850CE,2020/02/07,09:15,3.05
NIFTY12850CE,2020/02/07,10:16,3.45
NIFTY12850CE,2020/02/07,10:18,3.6
NIFTY12850CE,2020/02/07,11:28,4.05
NIFTY12850CE,2020/02/07,14:12,3.15
NIFTY12850CE,2020/02/10,09:17,2.65
NIFTY12850CE,2020/02/10,09:21,3.0
NIFTY12850CE,2020/02/10,09:42,2.5
NIFTY12850CE,2020/02/10,09:43,3.0
NIFTY12850CE,2020/02/10,09:55,3.3
NIFTY12850CE,2020/02/10,10:09,3.0
NIFTY12850CE,2020/02/10,10:36,2.8
NIFTY12850CE,2020/02/10,11:13,2.9
NIFTY12850CE,2020/02/10,12:14,3.2
NIFTY12850CE,2020/02/10,12:34,3.2
NIFTY12850CE,2020/02/10,12:36,3.15
NIFTY12850CE,2020/02/10,15:26,2.75
NIFTY12850CE,2020/02/11,09:32,4.45
NIFTY12850CE,2020/02/11,09:44,3.8
NIFTY12850CE,2020/02/11,09:50,4.65
NIFTY12850CE,2020/02/11,14:01,4.45
NIFTY12850CE,2020/02/11,14:07,4.6
NIFTY12850CE,2020/02/11,14:08,4.65
NIFTY12850CE,2020/02/11,14:18,4.0
NIFTY12850CE,2020/02/11,14:33,4.1
NIFTY12850CE,2020/02/11,14:36,4.1
NIFTY12850CE,2020/02/11,15:23,3.05
NIFTY12850CE,2020/02/12,09:35,3.2
NIFTY12850CE,2020/02/12,09:41,6.5
NIFTY12850CE,2020/02/12,09:57,3.35
NIFTY12850CE,2020/02/12,09:58,4.0
NIFTY12850CE,2020/02/12,11:43,4.0
NIFTY12850CE,2020/02/12,13:14,3.15
NIFTY12850CE,2020/02/12,13:57,3.7
NIFTY12850CE,2020/02/12,13:59,3.75
NIFTY12850CE,2020/02/12,15:00,3.95
NIFTY12850CE,2020/02/12,15:28,3.35
NIFTY12850CE,2020/02/13,09:45,2.75
NIFTY12850CE,2020/02/13,10:30,2.5
NIFTY12850CE,2020/02/13,10:50,2.6
NIFTY12850CE,2020/02/13,13:17,2.7
NIFTY12850CE,2020/02/13,14:22,2.7
NIFTY12850CE,2020/02/13,14:48,2.6
NIFTY12850CE,2020/02/14,09:54,2.95
NIFTY12850CE,2020/02/14,10:02,2.55
NIFTY12850CE,2020/02/14,10:04,2.5
NIFTY12850CE,2020/02/14,10:30,2.35
NIFTY12850CE,2020/02/14,11:46,2.2
NIFTY12850CE,2020/02/14,11:47,2.2
NIFTY12850CE,2020/02/14,15:14,2.3
NIFTY12850CE,2020/02/14,15:17,1.75
NIFTY12850CE,2020/02/14,15:20,3.15
NIFTY12850CE,2020/02/14,15:28,3.6
NIFTY12850CE,2020/02/17,09:44,2.3
NIFTY12850CE,2020/02/17,10:02,2.5
NIFTY12850CE,2020/02/17,10:11,2.25
NIFTY12850CE,2020/02/17,10:22,2.5
NIFTY12850CE,2020/02/17,12:01,2.55
NIFTY12850CE,2020/02/17,12:22,2.45
NIFTY12850CE,2020/02/17,12:25,2.25
NIFTY12850CE,2020/02/17,12:28,2.4
NIFTY12850CE,2020/02/17,12:42,2.15
NIFTY12850CE,2020/02/17,12:50,2.15
NIFTY12850CE,2020/02/17,13:14,1.9
NIFTY12850CE,2020/02/17,13:54,2.1
NIFTY12850CE,2020/02/17,15:19,1.85
NIFTY12850CE,2020/02/17,15:25,1.85
NIFTY12850CE,2020/02/17,15:26,1.6
NIFTY12850CE,2020/02/17,15:29,2.4
NIFTY12850CE,2020/02/18,10:03,2.0
NIFTY12850CE,2020/02/18,15:03,2.0
NIFTY12850CE,2020/02/19,09:16,0.5
NIFTY12850CE,2020/02/19,09:17,1.3
NIFTY12850CE,2020/02/19,09:24,2.0
NIFTY12850CE,2020/02/19,09:31,1.75
NIFTY12850CE,2020/02/19,09:45,1.15
NIFTY12850CE,2020/02/19,09:46,1.8
NIFTY12850CE,2020/02/19,10:13,1.5
NIFTY12850CE,2020/02/19,10:16,1.85
NIFTY12850CE,2020/02/19,10:36,1.3
